kind,game_id,gameday,season,home_team,away_team,venue,start_time_utc,home_record,away_record,p_home_win,p_away_win,p_tie,derived_ml,p_home_win_derived,p_away_win_derived,mu_h,mu_a,mu_margin,mu_total,fair_spread,fair_total,spread_line,total_line,has_offer,p_cover_offered,p_push_offered,p_over_offered,p_under_offered,p_push_total_offered,home_score,away_score,total,margin,p_over_fair,p_cover_fair,y_over_fair,y_under_fair,y_push_fair,y_cover_fair,y_push_spread_fair,y_over_offered,y_under_offered,y_push_total_offered,y_cover_offered,y_push_spread_offered,y_home_win,decided,frame_view,pred_home,pred_away,p_home_cover_m8,p_push_m8,p_home_cover_m7,p_push_m7,p_home_cover_m6,p_push_m6,p_home_cover_m5,p_push_m5,p_home_cover_m4,p_push_m4,p_home_cover_m3,p_push_m3,p_home_cover_m2,p_push_m2,p_home_cover_m1,p_push_m1,p_home_cover_0,p_push_0,p_home_cover_1,p_push_1,p_home_cover_2,p_push_2,p_home_cover_3,p_push_3,p_home_cover_4,p_push_4,p_home_cover_5,p_push_5,p_home_cover_6,p_push_6,p_home_cover_7,p_push_7,p_home_cover_8,p_push_8,p_home_cover_m0_5,p_home_cover_0_5,p_over_4,p_under_4,p_push_total_4,p_over_5,p_under_5,p_push_total_5,p_over_6,p_under_6,p_push_total_6,p_over_7,p_under_7,p_push_total_7,p_over_8,p_under_8,p_push_total_8,p_over_9,p_under_9,p_push_total_9,p_over_10,p_under_10,p_push_total_10,p_over_11,p_under_11,p_push_total_11,p_over_12,p_under_12,p_push_total_12
oof,2024020413,2024-12-05,2024,TBL,SJS,Amalie Arena,2024-12-06T00:00:00Z,101-75,59-105,0.5179649030133782,0.48203509698662184,0.13986636974213404,0.4873,0.4865109350165663,0.35088906498343375,3.1877758719852634,2.762949262800109,0.42482660918515425,5.9507251347853725,0.0,5.0,,,False,,,,,,8.0,1.0,9.0,7.0,0.5383595992814331,0.45896227903476344,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.1877758719852634,2.762949262800109,0.9995,0.0002,0.9965265741039343,0.002973873981835503,0.9873268939679484,0.010092849138718066,0.9765330406851016,0.010504055445355561,0.9367786800772779,0.03784262825519777,0.8205831375083417,0.11623723233573395,0.7252100506354078,0.09223043293468197,0.5319015462990319,0.1920806321542756,0.45896227903476344,0.13986636974213404,0.32729063325291574,0.18856124701915755,0.23862016091435365,0.07520803024210775,0.09137512546967186,0.14648236407565132,0.024694911155645025,0.06567873075807472,0.00778765133083987,0.010705486657950953,0.007343624907238638,0.007954329334097635,0.0023,0.0051,0.0007000000000000001,0.0016000000000000003,0.6499,0.4873,0.7650901620435652,0.16467818488443212,0.07023165307200278,0.5383595992814331,0.23630150846029155,0.2253388922582754,0.40193319049998677,0.46570814183429327,0.13235866766571988,0.21381184207826845,0.5916915727978924,0.1944965851238391,0.14956251046974964,0.7846873251445546,0.06575016438569581,0.05236437011680897,0.8501618347284924,0.0974737951546986,0.024114238003707968,0.949467243217389,0.026418518778903034,0.014331429824461754,0.9762770689943665,0.009391501181171843,0.00716512698613547,0.9904656233289006,0.002369249684963876
oof,2024020417,2024-12-05,2024,CGY,STL,Scotiabank Saddledome,2024-12-06T02:00:00Z,75-89,84-87,0.5470322233234135,0.4529677766765865,0.1362904207088522,0.4547,0.4766102600549533,0.36548973994504663,3.0510831963704597,2.8727274676013685,0.17835572876909112,5.923810663971828,0.0,5.0,,,False,,,,,,3.0,4.0,7.0,-1.0,0.5425393278285934,0.4583624198834023,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,3.0510831963704597,2.8727274676013685,0.9985,0.0013,0.9951746060211286,0.0033275640061620447,0.9871747279841822,0.009438273718716703,0.9779759700562862,0.008187875840064265,0.9369191726819049,0.03948247707181328,0.8205987521222899,0.11440583231783766,0.7298814220372739,0.08933727871193066,0.5185368293872787,0.21561255239674068,0.4583624198834023,0.1362904207088522,0.32209151841311956,0.19140239194771672,0.22538488239000998,0.07552611712540296,0.08643757183796066,0.13683432538352436,0.023357030654922197,0.06227001494063065,0.007934655129278463,0.008710318297048018,0.005865859133161522,0.007755811312190993,0.0022,0.0037,0.0006000000000000001,0.0016000000000000003,0.6126,0.4547,0.7669259242568395,0.16327611859560992,0.06979795714755066,0.5425393278285934,0.2362247613742617,0.22123591079714497,0.3993717655268503,0.46201597889813256,0.13861225557501725,0.21336456618990193,0.5899664167629693,0.19666901704712872,0.14920592402466828,0.7848825619900198,0.06591151398531189,0.052472909643642554,0.8515030695426912,0.09602402081366625,0.024308051793622797,0.9493044848677322,0.02638746333864501,0.01436256047206305,0.9760877793407516,0.009549660187185317,0.005757219623940632,0.9926913269806635,0.0015514533953957898
oof,2024020415,2024-12-05,2024,CAR,COL,Lenovo Center,2024-12-06T00:00:00Z,125-73,115-69,0.5474914412741182,0.4525085587258818,0.14670001403827093,0.5152,0.5142465558550835,0.31405344414491654,3.136956898196036,2.4947374387363155,0.6422194594597204,5.631694336932352,0.0,5.0,,,False,,,,,,5.0,3.0,8.0,2.0,0.5370106552769912,0.4577105172577095,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.136956898196036,2.4947374387363155,0.9996,0.0002,0.997785883249044,0.0018143102450192319,0.9883097275229304,0.00995719089491278,0.9741129564423744,0.013125970925481475,0.9432942055221318,0.03007207224273115,0.8200814605598523,0.11982378274055301,0.7210054325545334,0.09304524781848116,0.5435835275575064,0.17038041779655788,0.4577105172577095,0.14670001403827093,0.33093667046618547,0.1882680374759245,0.24608310212041704,0.06669945561562593,0.09500480446524101,0.14725052010428896,0.02783411401333517,0.0663574941576785,0.00716241733007857,0.014284772754123373,0.007838499986049735,0.007006729083097474,0.0025,0.0054,0.0008000000000000001,0.0017000000000000001,0.6869,0.5152,0.7570486928124787,0.16996631276577837,0.07298499442174305,0.5370106552769912,0.24409005842753642,0.2188992862954725,0.3841889508653236,0.4561987548363828,0.15961229429829357,0.2129933910114789,0.603284568643721,0.1837220403448,0.1471502361819193,0.7871551743535236,0.06569458946455715,0.05337483839629591,0.8541857379283824,0.09243942367532178,0.027382464275933473,0.9475562399557508,0.025061295768315724,0.014988402311323134,0.9733838606032917,0.011627737085385144,0.003697627665274105,0.9926843470673853,0.003618025267340542
oof,2024020416,2024-12-05,2024,NYI,SEA,UBS Arena,2024-12-06T00:30:00Z,78-86,69-95,0.5362809409230963,0.4637190590769037,0.11148023416319383,0.1883,0.38195101069558424,0.4924489893044158,2.5230117945443267,4.25896621441375,-1.7359544198694232,6.781978008958077,-2.0,6.0,,,False,,,,,,2.0,5.0,7.0,-3.0,0.423356747275973,0.7560958378272535,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,2.5230117945443267,4.25896621441375,0.9821,0.0106,0.9694622583914801,0.012935844794931527,0.9785109382638271,0.007417206034418112,0.9787240721141548,0.003147157186206333,0.9166994029435325,0.06625906066541741,0.820132780972495,0.10119583860216212,0.7560958378272535,0.07879220518413349,0.5292082520684165,0.2248230873144069,0.44939425702003655,0.11148023416319383,0.24019757245003298,0.31702520155639147,0.1315918915088267,0.1647301917071555,0.05062191299952034,0.09497055425038005,0.006004233982092317,0.046153768828473454,0.018386309544539153,0.00022074805940587862,0.0003002767277080108,0.017416776251300094,0.0001,0.0002,9.99999999e-05,9.99999999e-10,0.3139,0.1883,0.7947462859688015,0.1502580682981953,0.05499564573300314,0.5274373655030153,0.2048296752200803,0.2677329592769044,0.423356747275973,0.458934571107523,0.117708681616504,0.2209491629486998,0.5714487752731844,0.20760206177811596,0.15529883047161386,0.7781454059148063,0.06655576361357975,0.05005704639410936,0.8440285727263502,0.10591438087954033,0.019051678056719666,0.947718052468623,0.033230269474657445,0.013237482918695847,0.9803264473039113,0.006436069777392826,0.012903284298126861,0.9867857548422804,0.0003109608595928092
oof,2024020418,2024-12-05,2024,EDM,CBJ,Rogers Place,2024-12-06T02:00:00Z,105-87,80-84,0.5138759098814846,0.48612409011851543,0.15112334287122198,0.4757,0.482994526597072,0.339205473402928,2.8451012354799614,2.4284081709319394,0.416693064548022,5.2735094064119,0.0,5.0,,,False,,,,,,6.0,3.0,9.0,3.0,0.5287483824124497,0.4527459188124272,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,2.8451012354799614,2.4284081709319394,0.9993,0.0004,0.9971327322956879,0.0021677484446459266,0.987779797679496,0.010036851796222445,0.9755780765308218,0.011568520757544817,0.9384804848872754,0.03559573992441062,0.8203254769579312,0.11749263352968226,0.7252837328495778,0.09089769542672921,0.5293045627336166,0.19530324591946865,0.4527459188124272,0.15112334287122198,0.3252812915883403,0.19012853520557962,0.23141844637864684,0.06974064252857988,0.08611124607315011,0.14239550647951765,0.02100854177147762,0.06402369940702582,0.008653591415775382,0.0070381123258307626,0.004579365777801298,0.008474819808474598,0.0013,0.0033,0.0006000000000000001,0.0007000000000000001,0.6535,0.4757,0.7422372013342717,0.17565009479165292,0.08211270387407538,0.5287483824124497,0.25394976616166093,0.21730185142588931,0.38912531598001254,0.4773450989511529,0.13352958506883458,0.21020879666011377,0.6148211364362106,0.17497006690367561,0.14389143087855424,0.790838806378405,0.06526976274304072,0.054990880853171074,0.8575155414815103,0.08749357766531864,0.03226332586870777,0.9464272566681109,0.021309417463181376,0.015859648894288793,0.9687428092800002,0.015397541825710917,0.0026969697415461574,0.9781582711781279,0.019144759080325806
oof,2024020411,2024-12-05,2024,MTL,NSH,Centre Bell,2024-12-06T00:00:00Z,98-90,68-96,0.5177803668305732,0.48221963316942684,0.13521862127494572,0.4374,0.47132060509824814,0.3721793949017519,3.2299105817810023,3.1467472091224886,0.0831633726585137,6.376657790903491,0.0,6.0,,,False,,,,,,3.0,0.0,3.0,3.0,0.4186908750049299,0.4576591783574832,0.0,1.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.2299105817810023,3.1467472091224886,0.9985,0.0012,0.9943749895721946,0.004127623802888855,0.9867857128906379,0.00932132306401463,0.977837455861408,0.008063815881765366,0.9345226464220848,0.042212462332420056,0.8218346780984785,0.11218047253018655,0.732193175633753,0.08857196490461071,0.5209654435530751,0.21418989429726143,0.4576591783574832,0.13521862127494572,0.3157955609984781,0.20401726800892353,0.22467303757400456,0.08117698112416202,0.0868902693655022,0.13752373642677534,0.023555257811677378,0.06252042266997761,0.007714442229133274,0.008144757553833424,0.005965279736478285,0.00743143632209784,0.0022,0.0038,0.0008,0.0014,0.5939,0.4374,0.7795691331045193,0.15667560846038295,0.06375525843509772,0.5382451893898744,0.22247282941692123,0.23928198119320437,0.4186908750049299,0.4686006201536784,0.11270850484139165,0.21821255421045216,0.5824195263098579,0.19936791947968996,0.1527614289578773,0.7809745347921057,0.06626403625001698,0.051080894721821535,0.8455208379221741,0.10339826735600426,0.021320437288663948,0.9488713883634178,0.029808174347918312,0.01372865431866487,0.9785335951266073,0.0077377505547279275,0.009986373502156086,0.9892050189207745,0.0008086075770693877
oof,2024020421,2024-12-06,2024,NYR,PIT,Madison Square Garden,2024-12-07T00:30:00Z,73-91,77-93,0.5160349584771015,0.48396504152289854,0.1559173271214787,0.4633,0.4792285840300988,0.33637141596990117,2.5205398807437636,2.242286906316811,0.2782529744269526,4.7628267870605745,0.0,4.0,,,False,,,,,,4.0,2.0,6.0,2.0,0.7270252437039812,0.449577970214063,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,2.5205398807437636,2.242286906316811,0.9996999990002999,0.00029999999969999993,0.9984392021112124,0.0012608799490499575,0.9882670972883363,0.010444802891536256,0.9747281215070283,0.01314338956732566,0.93925472457759,0.03352917287604687,0.8217931348025117,0.11735478439012914,0.7237547025985003,0.09173409813083817,0.5026691171336736,0.2339689745808861,0.449577970214063,0.1559173271214787,0.3270261973293992,0.179148881070865,0.2209460346425015,0.06991680785054384,0.08053896382124788,0.13709382368977774,0.01756219938047552,0.06196744429252099,0.009751598404554467,0.0044452655730147705,0.0028925363010557,0.00937469153866649,0.0005,0.0024,0.0001,0.0004,0.6477,0.4633,0.7270252437039812,0.18579758160432858,0.08717717469169024,0.5224986852250665,0.26833252520481043,0.20916878957012314,0.40286876500580804,0.5189581229883633,0.07817311200582862,0.2074303129914286,0.6351461515394566,0.1574235354691148,0.13919587160292707,0.7962041217783336,0.06460000661873946,0.05731867117826732,0.8641651597429735,0.07851616907875911,0.039985845066993014,0.9429528578050334,0.017061297127973645,0.017192567216034196,0.9608711959465498,0.0219362368374161,0.0005114957529390896,0.9592017856644268,0.04028671858263417
oof,2024020419,2024-12-06,2024,TOR,WSH,Scotiabank Arena,2024-12-07T00:00:00Z,91-86,99-75,0.5083551342352152,0.49164486576478483,0.10416468257138442,0.1883,0.38195101069558424,0.5015489893044157,2.571205175278584,4.433520462559294,-1.8623152872807096,7.004725637837877,-2.0,6.0,,,False,,,,,,1.0,3.0,4.0,-2.0,0.4404614458566321,0.7565048625946792,0.0,1.0,0.0,0.0,1.0,,,,,,0.0,True,oof,2.571205175278584,4.433520462559294,0.9781,0.0131,0.9655258906859892,0.013005827274352453,0.9776724345739521,0.007329215903006699,0.9785040562832472,0.0031295451162269596,0.9162403592956438,0.06690956384238508,0.819881498301136,0.10096444079065482,0.7565048625946792,0.07894953846603507,0.5313016033854622,0.22247889382858546,0.45270350252852565,0.10416468257138442,0.23863016330975062,0.3230492826006216,0.134111257312122,0.16377366783804387,0.050240875649483395,0.09813564536126604,0.006575925996553516,0.04508023695729129,0.017364523470295254,0.0002823405787396708,0.0005000520233845545,0.01695783618571757,0.0002,0.0003,9.99999999e-10,0.0001999999998,0.3048,0.1883,0.8002875210763941,0.14625675627517418,0.053455722648431625,0.529829352992743,0.20071439399030883,0.26945625301694814,0.4404614458566321,0.471779308214531,0.08775924592883688,0.22424915375048773,0.5717206189049086,0.20403022734460366,0.1567446498725982,0.7765856978633919,0.0666696522640098,0.04956290534501675,0.8415536827115087,0.1088834119434747,0.01797407474864417,0.9480237871794155,0.034002138071940406,0.012922822220423368,0.9810464538547796,0.0060307239247969595,0.017446629615708305,0.9823127960598318,0.00024057432445982624
oof,2024020420,2024-12-06,2024,NJD,SEA,Prudential Center,2024-12-07T00:00:00Z,85-84,69-95,0.5107614017457539,0.4892385982542461,0.13099957695858713,0.5982,0.5397053052445303,0.3096946947554697,3.707021992484668,2.569430314814131,1.137591677670537,6.276452307298799,1.0,6.0,,,False,,,,,,3.0,2.0,5.0,1.0,0.41315758424733673,0.3388688958226806,0.0,1.0,0.0,0.0,1.0,,,,,,1.0,True,oof,3.707021992484668,2.569430314814131,0.9995,0.0004,0.9979473178271291,0.0015528844710302274,0.9880919568106092,0.010258431550835286,0.9721147018626847,0.015465935095149878,0.9442906193150834,0.027986056199243166,0.8181127578280996,0.12324176527259134,0.7120171783274649,0.1002107438037852,0.5838023068955751,0.10381808637372933,0.47163148967550683,0.13099957695858713,0.3388688958226806,0.19449483913788748,0.27596715856350806,0.06046814224732384,0.11312034767333166,0.15679801304927476,0.04135054371314957,0.07181870062647688,0.005392675969012859,0.03514092098400843,0.01960286222220182,0.005534801197204245,0.0064,0.0136,0.0025,0.0039,0.7488,0.5982,0.7764228782571051,0.1576487934510953,0.06592832829179965,0.5335765774009071,0.22312464088357406,0.24329878171551877,0.41315758424733673,0.4644642586180538,0.1223781571346095,0.21749152924984078,0.5833256905935685,0.19918278015659077,0.15204827234217488,0.7816149597359784,0.06633676792184674,0.05131889176545985,0.8475476154106613,0.10113349282387889,0.02150075782728231,0.9495045513039976,0.028994690868720096,0.013722830835650584,0.9783108464822227,0.0079663226821268,0.009369776701997406,0.9899530348534569,0.000677188444545758
oof,2024020423,2024-12-06,2024,VGK,DAL,T-Mobile Arena,2024-12-07T03:00:00Z,108-89,111-77,0.5365418251298847,0.4634581748701153,0.14005267580727276,0.3154,0.43207468438166485,0.40502531561833516,2.573171379716305,3.2501705148517437,-0.6769991351354387,5.823341894568049,-1.0,5.0,,,False,,,,,,3.0,2.0,5.0,1.0,0.5432520509012598,0.5002069691619783,0.0,0.0,1.0,1.0,0.0,,,,,,1.0,True,oof,2.573171379716305,3.2501705148517437,0.9949,0.0035,0.9889508849007653,0.005972549182373412,0.9848376337280619,0.008676776058132222,0.9791852980188109,0.0054105819875443426,0.927724407616161,0.05156830375597986,0.8229736865003799,0.10638303893457747,0.7436629921880988,0.08248899146113756,0.5002069691619783,0.25430132495998287,0.4467104954470437,0.14005267580727276,0.289988677864849,0.22880521149822158,0.17876215050846456,0.11009871003161596,0.06622264566774022,0.11827327526079802,0.012243347439542534,0.05386147016350364,0.012211014816962249,0.0016739864208428015,0.0015978626323728013,0.011953092918843793,0.0006,0.001,0.0002,0.0004,0.4783,0.3154,0.7623668695984872,0.16512260117748043,0.07251052922403234,0.5432520509012598,0.24072639631581505,0.21602155278292515,0.4011778618696847,0.4688381780445018,0.12998396008581342,0.2133310985790637,0.5952411055270977,0.19142779589383854,0.14872172890656785,0.7855637832178095,0.06571448787562269,0.052701239761211445,0.8517071133975737,0.09559164684121482,0.02541701681784442,0.9482188564544057,0.02636412672774986,0.014787303791164993,0.9754926231633412,0.009720073045493835,0.005028436589632202,0.9911295414813592,0.003842021929008618
oof,2024020424,2024-12-06,2024,ANA,MIN,Honda Center,2024-12-07T03:00:00Z,84-92,98-83,0.5440433794351373,0.45595662056486275,0.13518466064431056,0.2924,0.4240069000098746,0.4195930999901254,2.5723361953971935,3.345423183163483,-0.7730869877662894,5.917759378560676,-1.0,5.0,,,False,,,,,,1.0,5.0,6.0,-4.0,0.5377464752293665,0.49670776266834543,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,2.5723361953971935,3.345423183163483,0.9961,0.0028,0.9893365096524946,0.0067796226871938165,0.9850618368314861,0.008378698406544084,0.979034554425142,0.005231954339213292,0.9268584106981258,0.05281344576867606,0.823203980892357,0.10543920270578101,0.7468262108804583,0.08011927361506085,0.49670776266834543,0.2615424143511398,0.44728636294324575,0.13518466064431056,0.28005704538338094,0.24958420307258086,0.17257872333588942,0.11148940832189272,0.06387581110064118,0.11428206864819905,0.01094749271790912,0.05300677422210925,0.01407629708722456,0.0014551122247910013,0.0007001920490812649,0.013171241172916326,0.0001,0.0006,9.99999999e-05,9.99999999e-10,0.4488,0.2924,0.7677738415425998,0.16426184693427942,0.06796431152312096,0.5377464752293665,0.23388717636585193,0.22836634840478157,0.3934019523421419,0.4541994738703791,0.15239857378747892,0.2149691772723447,0.5923683575172055,0.19266246521044975,0.14941220299710123,0.7844507255034097,0.06613707149948908,0.05250397257585009,0.8495483397963126,0.0979476876278374,0.024760864399409405,0.9490789166296839,0.026160218970906635,0.014478603339057237,0.9757488240189247,0.009772572642018008,0.006012353260834297,0.9916152972462546,0.002372349492911015
oof,2024020422,2024-12-06,2024,VAN,CBJ,Rogers Arena,2024-12-07T03:00:00Z,63-101,80-84,0.5497674069916297,0.45023259300837026,0.14231613457594855,0.5186,0.5152770149717211,0.3189229850282789,3.1966693201869347,2.538437034998851,0.6582322851880837,5.735106355185786,0.0,5.0,,,False,,,,,,5.0,2.0,7.0,3.0,0.5411524711743572,0.46005859819422595,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.1966693201869347,2.538437034998851,0.9994,0.0003,0.9967112476251901,0.002689255869269097,0.9870708522145583,0.010478364468336152,0.9742769127479088,0.013130766627705764,0.9439575747543361,0.029209441631545516,0.8209536124216947,0.11931095291523214,0.7193131507537632,0.09486801825986682,0.5283541475982756,0.19229157500507832,0.46005859819422595,0.14231613457594855,0.32947266444261797,0.19397215531925527,0.24823252146326755,0.06453929643598648,0.09676143864303675,0.14653143876586666,0.029586070332460388,0.06649182075803525,0.006760811653744847,0.015541536519596619,0.011170087169979288,0.006960014571408815,0.0031,0.0082,0.0007,0.0024,0.6844,0.5186,0.7601136946431253,0.16704316072775502,0.07284314462911971,0.5411524711743572,0.24231865631560676,0.21652887251003605,0.3972517687161762,0.4670355906928702,0.1357126405909536,0.2134623428258586,0.5987613434809808,0.18777631369316067,0.1483296812591299,0.7860061978813493,0.0656641208595209,0.053014718807670745,0.8503311520086823,0.09665412918364692,0.02728962090426764,0.9467139796741606,0.025996399421571892,0.015147343093195658,0.9738052726931696,0.011047384213634657,0.003691698281323956,0.9909383228017705,0.00536997891690557
oof,2024020425,2024-12-07,2024,BOS,PHI,TD Garden,2024-12-07T18:00:00Z,80-90,80-94,0.5118870202395401,0.48811297976045986,0.15473638063647557,0.4486,0.47474894887616026,0.3424510511238398,2.6461977139351354,2.395390785533879,0.2508069284012562,5.0415884994690146,0.0,4.0,,,False,,,,,,4.0,3.0,7.0,1.0,0.7385269856377104,0.4491107424160043,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,2.6461977139351354,2.395390785533879,0.9994,0.0003,0.9972325827902867,0.002167811760124671,0.9877307293447812,0.010157136014170847,0.9756388273691073,0.011642511823518253,0.9377064442156253,0.03622465694609449,0.8216158465310786,0.11605852687200377,0.728138498872707,0.08859913462580904,0.5167781648283898,0.2159223559760785,0.4491107424160043,0.15473638063647557,0.3268701625224622,0.17268334665241183,0.2152390660899785,0.07761717723593368,0.07917031818141379,0.1348982140678866,0.01760448024676695,0.06071510360414818,0.009714137035286653,0.004445635364009142,0.0035868280061059654,0.009717051026755614,0.0011,0.0025,0.0002,0.0009,0.6314,0.4486,0.7385269856377104,0.18009190428652994,0.08138111007575985,0.5305211479292512,0.2602385505217604,0.20924030154898834,0.39655928535231816,0.49441487127579287,0.10902584337188909,0.20841426723370807,0.6197127344360521,0.17187299833023986,0.1423007663539189,0.7927781539609247,0.06492107968515647,0.05575408692200407,0.859760097942829,0.08448581513516686,0.03623453614663292,0.9432132210338827,0.020552242819484364,0.016642775552054453,0.9649273673967282,0.018429857051217306,0.0012669454426959294,0.966539988514817,0.03219306604248713
